auto_id,automerk,carroserie,verkoopprijsprijs,kilometerstand,versnellinsbak,leeftijd_auto,type_motor,pk,nieuwstaat,lease_bedrag,airco
4932,Volgswagen,SUV / ofroader,105000.0,5015.0,Automatisch,1.0,Benzine,368.0,Gebruikt,986.6349947637036,False
4933,Volgswagen,SUV / ofroader,239950.0,1383.0,Automatisch,0.0,Benzine,634.0,Gebruikt,2168.423748029558,True
4934,Volgswagen,SUV / ofroader,59900.0,68971.0,Automatisch,5.0,Benzine,367.0,Gebruikt,582.2403920299017,True
4935,Volgswagen,SUV / ofroader,44900.0,72000.0,Automatisch,4.0,Benzine,381.0,Gebruikt,482.5305813223352,True
4936,Volgswagen,SUV / ofroader,182995.0,40700.0,Automatisch,3.0,Benzine,421.0,Gebruikt,1626.3404886149988,False
4937,Volgswagen,SUV / ofroader,76500.0,29960.0,Automatisch,3.0,Elektrisch,408.0,Gebruikt,699.8221821756758,True
4938,Volgswagen,SUV / ofroader,299900.0,10000.0,Automatisch,1.0,Benzine,585.0,Gebruikt,2635.564478331188,False
4939,Volgswagen,SUV / ofroader,49900.0,78811.0,Automatisch,4.0,Benzine,381.0,Gebruikt,578.5951157392328,True
4940,Volgswagen,SUV / ofroader,58500.0,15518.0,Automatisch,2.0,Benzine,262.0,Gebruikt,675.0919340386071,True
4941,Volgswagen,SUV / ofroader,106500.0,8081.0,Automatisch,1.0,Diesel,322.0,Gebruikt,994.6059441347892,False
4942,Volgswagen,SUV / ofroader,59500.0,4287.0,Automatisch,1.0,Elektrisch,190.0,Gebruikt,699.5071870276697,False
4943,Volgswagen,SUV / ofroader,59950.0,25008.0,Automatisch,3.0,Benzine,197.0,Gebruikt,674.9536972205221,False
4944,Volgswagen,SUV / ofroader,71950.0,6107.0,Automatisch,1.0,Elektrisch,320.0,Gebruikt,767.0617470093845,True
4945,Volgswagen,SUV / ofroader,77945.0,26047.0,Automatisch,2.0,Elektrisch,408.0,Gebruikt,819.4394123224557,False
4946,Volgswagen,SUV / ofroader,125000.0,11841.0,Automatisch,1.0,Benzine,368.0,Gebruikt,1211.240115186124,False
4947,Volgswagen,SUV / ofroader,66950.0,23190.0,Automatisch,2.0,Benzine,320.0,Gebruikt,756.0374099725684,False
4948,Volgswagen,SUV / ofroader,124950.0,33581.0,Automatisch,2.0,Benzine,510.0,Gebruikt,1226.613307370555,False
4949,Volgswagen,SUV / ofroader,245950.0,36600.0,Automatisch,3.0,Benzine,685.0,Gebruikt,2163.16560322847,False
4950,Volgswagen,SUV / ofroader,61500.0,53126.0,Automatisch,2.0,Benzine,199.0,Gebruikt,632.522406636528,False
4951,Volgswagen,SUV / ofroader,34950.0,179897.0,Automatisch,6.0,Diesel,258.0,Gebruikt,453.0327487910837,False
4952,Volgswagen,SUV / ofroader,69900.0,40968.0,Automatisch,5.0,Benzine,400.0,Gebruikt,755.4785083031953,False
4953,Volgswagen,SUV / ofroader,82750.0,10250.0,Automatisch,1.0,Benzine,306.0,Gebruikt,919.7340524387394,False
4954,Volgswagen,SUV / ofroader,104500.0,16056.0,Automatisch,2.0,Benzine,367.0,Gebruikt,995.8130250572852,True
4955,Volgswagen,SUV / ofroader,58950.0,7945.0,Automatisch,1.0,Elektrisch,190.0,Gebruikt,626.9513978674223,False
4956,Volgswagen,SUV / ofroader,81995.0,17405.0,Automatisch,2.0,Diesel,272.0,Gebruikt,818.9255745735398,False
4957,Volgswagen,SUV / ofroader,68950.0,16350.0,Automatisch,3.0,Benzine,381.0,Gebruikt,751.5767513581027,True
4958,Volgswagen,SUV / ofroader,204945.0,71017.0,Automatisch,4.0,Benzine,585.0,Gebruikt,1816.8243037176264,False
4959,Volgswagen,SUV / ofroader,79500.0,11631.0,Automatisch,1.0,Benzine,258.0,Gebruikt,900.5281936386485,True
4960,Volgswagen,SUV / ofroader,73950.0,49617.0,Automatisch,4.0,Benzine,367.0,Gebruikt,803.5644857074647,True
4961,Volgswagen,SUV / ofroader,74995.0,89764.0,Automatisch,4.0,Diesel,258.0,Gebruikt,805.1492257605555,False
4962,Volgswagen,SUV / ofroader,99500.0,31329.0,Automatisch,1.0,Diesel,194.0,Gebruikt,1101.0084167473403,False
4963,Volgswagen,SUV / ofroader,41945.0,81088.0,Automatisch,7.0,Benzine,449.0,Gebruikt,449.84317013784266,True
4964,Volgswagen,SUV / ofroader,239950.0,34552.0,Automatisch,3.0,Benzine,585.0,Gebruikt,2169.144951345529,False
4965,Volgswagen,SUV / ofroader,97750.0,78673.0,Automatisch,5.0,Benzine,585.0,Gebruikt,927.2498457095984,True
4966,Volgswagen,SUV / ofroader,64950.0,23743.0,Automatisch,2.0,Benzine,320.0,Gebruikt,687.7223088804176,False
4967,Volgswagen,SUV / ofroader,56000.0,43000.0,Automatisch,1.0,Diesel,194.0,Gebruikt,600.6493522049439,True
4968,Volgswagen,SUV / ofroader,48393.0,68000.0,Automatisch,5.0,Benzine,326.0,Gebruikt,590.8104586732508,True
4969,Volgswagen,SUV / ofroader,57500.0,98854.0,Automatisch,8.0,Benzine,557.0,Gebruikt,638.3031515895123,False
4970,Volgswagen,SUV / ofroader,254900.0,14993.0,Automatisch,2.0,Benzine,585.0,Gebruikt,2284.00444633603,True
4971,Volgswagen,SUV / ofroader,49900.0,61904.0,Automatisch,4.0,Diesel,241.0,Gebruikt,652.4532298654749,True
4972,Volgswagen,SUV / ofroader,79950.0,42662.0,Automatisch,2.0,Diesel,330.0,Gebruikt,845.6994630471887,False
4973,Volgswagen,SUV / ofroader,42500.0,86500.0,Automatisch,5.0,Benzine,381.0,Gebruikt,482.32995060763454,False
4974,Volgswagen,SUV / ofroader,91900.0,99811.0,Automatisch,6.0,Benzine,585.0,Gebruikt,980.9564996814656,False
4975,Volgswagen,SUV / ofroader,56500.0,9907.0,Automatisch,1.0,Benzine,165.0,Gebruikt,626.3403555782087,False
4976,Volgswagen,SUV / ofroader,234890.0,27493.0,Automatisch,3.0,Benzine,585.0,Gebruikt,2060.566071198052,True
4977,Volgswagen,SUV / ofroader,78990.0,61245.0,Automatisch,2.0,Diesel,330.0,Gebruikt,951.8644079226503,True
4978,Volgswagen,SUV / ofroader,97900.0,5161.0,Automatisch,2.0,Diesel,330.0,Gebruikt,867.1016539075305,True
4979,Volgswagen,SUV / ofroader,69900.0,67001.0,Automatisch,5.0,Benzine,392.0,Gebruikt,666.5783430510163,False
4980,Volgswagen,SUV / ofroader,99750.0,63275.0,Automatisch,4.0,Benzine,510.0,Gebruikt,994.454937365408,True
4981,Volgswagen,SUV / ofroader,23750.0,36435.0,Handgeschakeld,5.0,Benzine,156.0,Gebruikt,424.4498920154218,False
4982,Volgswagen,SUV / ofroader,54950.0,87564.0,Automatisch,5.0,Benzine,367.0,Gebruikt,572.3261124753606,False
4983,Volgswagen,SUV / ofroader,66950.0,6492.0,Automatisch,1.0,Benzine,320.0,Gebruikt,759.34179344535,True
4984,Volgswagen,SUV / ofroader,492500.0,4200.0,Automatisch,1.0,Benzine,799.0,Nieuw en op kenteken,4255.821256874725,False
4985,Volgswagen,SUV / ofroader,69950.0,11662.0,Automatisch,2.0,Benzine,224.0,Gebruikt,718.6272400434028,False
4986,Volgswagen,SUV / ofroader,89900.0,62673.0,Automatisch,3.0,Benzine,368.0,Gebruikt,974.5564171051316,True
4987,Volgswagen,SUV / ofroader,69900.0,46859.0,Automatisch,5.0,Benzine,368.0,Gebruikt,730.9570516770111,True
4988,Volgswagen,SUV / ofroader,66880.0,18479.0,Automatisch,1.0,Benzine,224.0,Gebruikt,640.5821469218929,True
4989,Volgswagen,SUV / ofroader,99999.0,14405.0,Automatisch,1.0,Benzine,333.0,Gebruikt,1037.1408599016445,True
4990,Volgswagen,SUV / ofroader,76995.0,5848.0,Automatisch,2.0,Elektrisch,408.0,Gebruikt,692.0344625819662,True
4991,Volgswagen,SUV / ofroader,50950.0,42677.0,Automatisch,5.0,Benzine,326.0,Gebruikt,526.3199213516876,False
4992,Volgswagen,SUV / ofroader,49940.0,57098.0,Automatisch,4.0,Benzine,245.0,Gebruikt,482.5122192558614,False
4993,Volgswagen,SUV / ofroader,94500.0,93968.0,Automatisch,8.0,Benzine,544.0,Gebruikt,885.8658693077867,True
4994,Volgswagen,SUV / ofroader,64500.0,38646.0,Automatisch,4.0,Benzine,367.0,Gebruikt,745.1318831108424,True
4995,Volgswagen,SUV / ofroader,104950.0,37773.0,Automatisch,5.0,Benzine,585.0,Gebruikt,1046.2115899190608,True
4996,Volgswagen,SUV / ofroader,47500.0,49330.0,Automatisch,3.0,Benzine,197.0,Gebruikt,508.493964281512,False
4997,Volgswagen,SUV / ofroader,259900.0,18330.0,Automatisch,2.0,Benzine,585.0,Gebruikt,2304.889442041299,True
4998,Volgswagen,SUV / ofroader,49950.0,74614.0,Automatisch,5.0,Benzine,211.0,Gebruikt,655.8703343771818,True
4999,Volgswagen,SUV / ofroader,94500.0,86125.0,Automatisch,5.0,Benzine,585.0,Gebruikt,999.4074956669106,True
5000,Volgswagen,SUV / ofroader,107500.0,26003.0,Automatisch,2.0,Diesel,258.0,Gebruikt,1040.2353204515657,False
5001,Volgswagen,SUV / ofroader,139500.0,29000.0,Automatisch,2.0,Diesel,258.0,Gebruikt,1221.703396064861,True
5002,Volgswagen,SUV / ofroader,76500.0,14955.0,Automatisch,1.0,Benzine,211.0,Gebruikt,814.542017615084,True
5003,Volgswagen,SUV / ofroader,53900.0,114525.0,Automatisch,7.0,Benzine,334.0,Gebruikt,671.1080501926841,True
5004,Volgswagen,SUV / ofroader,58950.0,9353.0,Automatisch,2.0,Benzine,313.0,Gebruikt,703.9917210907913,False
5005,Volgswagen,SUV / ofroader,97945.0,20697.0,Automatisch,2.0,Diesel,330.0,Gebruikt,930.2864306609022,True
5006,Volgswagen,SUV / ofroader,109900.0,88778.0,Automatisch,4.0,Benzine,600.0,Gebruikt,1110.7765271217097,False
5007,Volgswagen,SUV / ofroader,69575.0,29626.0,Automatisch,3.0,Elektrisch,408.0,Gebruikt,786.2802086572368,True
5008,Volgswagen,SUV / ofroader,103950.0,32784.0,Automatisch,2.0,Benzine,367.0,Gebruikt,1078.5397214973598,False
5009,Volgswagen,SUV / ofroader,104950.0,52000.0,Automatisch,3.0,Benzine,510.0,Gebruikt,971.7231170809608,True
5010,Volgswagen,SUV / ofroader,54950.0,19863.0,Automatisch,2.0,Benzine,224.0,Gebruikt,703.1425144854766,False
5011,Volgswagen,SUV / ofroader,69900.0,120612.0,Automatisch,5.0,Benzine,368.0,Gebruikt,680.6402546732784,True
5012,Volgswagen,SUV / ofroader,62900.0,67000.0,Automatisch,4.0,Benzine,368.0,Gebruikt,698.7024525505067,True
5013,Volgswagen,SUV / ofroader,68900.0,41533.0,Automatisch,6.0,Benzine,435.0,Gebruikt,796.4458499693978,False
5014,Volgswagen,SUV / ofroader,56950.0,12138.0,Automatisch,2.0,Benzine,313.0,Gebruikt,603.0860737501566,False
5015,Volgswagen,SUV / ofroader,182995.0,38700.0,Automatisch,3.0,Benzine,421.0,Gebruikt,1642.777875626169,True
5016,Volgswagen,SUV / ofroader,70845.0,69462.0,Automatisch,5.0,Benzine,367.0,Gebruikt,735.0295362568385,False
5017,Volgswagen,SUV / ofroader,144500.0,12888.0,Automatisch,1.0,Diesel,330.0,Gebruikt,1451.440052097333,False
5018,Volgswagen,SUV / ofroader,194950.0,15000.0,Automatisch,1.0,Benzine,612.0,Gebruikt,1819.226445568456,False
5019,Volgswagen,SUV / ofroader,119850.0,792.0,Automatisch,1.0,Diesel,320.0,Gebruikt,1126.2319336835055,True
5020,Volgswagen,SUV / ofroader,56950.0,10843.0,Automatisch,1.0,Benzine,218.0,Gebruikt,710.2681825964066,True
5021,Volgswagen,SUV / ofroader,64500.0,15970.0,Automatisch,3.0,Benzine,258.0,Gebruikt,659.3907687406122,True
5022,Volgswagen,sedan,49950.0,158360.0,Automatisch,4.0,Benzine,401.0,Gebruikt,557.8298892609889,True
5023,Volgswagen,sedan,31950.0,48863.0,Automatisch,3.0,Diesel,194.0,Gebruikt,381.8304834539131,False
5024,Volgswagen,sedan,97995.0,53489.0,Half/Semi-automaat,2.0,Benzine,510.0,Gebruikt,1001.166155291123,False
5025,Volgswagen,sedan,69980.0,6303.0,Automatisch,1.0,Benzine,,Gebruikt,726.3478017065148,False
5026,Volgswagen,sedan,59900.0,47197.0,Automatisch,3.0,Benzine,306.0,Gebruikt,630.9401586089007,True
5027,Volgswagen,sedan,59850.0,44563.0,Automatisch,4.0,Benzine,401.0,Gebruikt,705.6500037370386,False
5028,Volgswagen,sedan,159950.0,16244.0,Automatisch,1.0,Elektrisch,612.0,Gebruikt,1366.453442000665,False
5029,Volgswagen,sedan,74950.0,19104.0,Automatisch,2.0,Benzine,306.0,Gebruikt,807.8121231436016,True
5030,Volgswagen,sedan,33550.0,99501.0,Automatisch,6.0,Benzine,379.0,Gebruikt,400.9517592486283,True
5031,Volgswagen,sedan,63950.0,49311.0,Automatisch,5.0,Benzine,510.0,Gebruikt,793.125778619456,False
5032,Volgswagen,sedan,87999.0,41293.0,Automatisch,2.0,Benzine,510.0,Gebruikt,854.5248040228987,True
5033,Volgswagen,sedan,159950.0,8101.0,Automatisch,1.0,Elektrisch,612.0,Gebruikt,1419.269158956374,True
5034,Volgswagen,sedan,54500.0,91988.0,Automatisch,6.0,Benzine,510.0,Gebruikt,599.75371058942,False
5035,Volgswagen,sedan,25949.0,167359.0,Automatisch,8.0,Elektrisch,184.0,Gebruikt,456.7417157035629,False
5036,Volgswagen,sedan,59840.0,71556.0,,5.0,Benzine,510.0,Gebruikt,724.4474229920553,False
5037,Volgswagen,sedan,24999.0,124400.0,Automatisch,7.0,Diesel,170.0,Gebruikt,341.7758812735506,True
5038,Volgswagen,sedan,69850.0,37445.0,Automatisch,4.0,Benzine,436.0,Gebruikt,729.4873792573655,True
5039,Volgswagen,sedan,59950.0,68132.0,Automatisch,6.0,Elektrisch,560.0,Gebruikt,595.9455225938683,True
5040,Volgswagen,sedan,19945.0,134854.0,Automatisch,7.0,Elektrisch,136.0,Gebruikt,315.52338024897983,False
5041,Volgswagen,sedan,159950.0,4101.0,Automatisch,1.0,Benzine,436.0,Gebruikt,1505.637129038745,True
5042,Volgswagen,sedan,20995.0,76570.0,Automatisch,8.0,Benzine,156.0,Gebruikt,384.28456044391066,True
5043,Volgswagen,sedan,33945.0,96027.0,Automatisch,6.0,Benzine,211.0,Gebruikt,425.59429342253947,False
5044,Volgswagen,sedan,59900.0,56507.0,Automatisch,5.0,Benzine,402.0,Gebruikt,680.6099823298928,True
5045,Volgswagen,sedan,79900.0,2120.0,Automatisch,0.0,Elektrisch,266.0,Gebruikt,765.5506562394797,True
5046,Volgswagen,sedan,20650.0,123123.0,Automatisch,6.0,Elektrisch,211.0,Gebruikt,364.0880864489197,False
5047,Volgswagen,sedan,79900.0,30398.0,Automatisch,3.0,Benzine,436.0,Gebruikt,789.4944317605078,True
5048,Volgswagen,sedan,59850.0,54552.0,Automatisch,3.0,Benzine,299.0,Gebruikt,700.967761947118,True
5049,Volgswagen,sedan,23745.0,120884.0,Automatisch,7.0,Benzine,156.0,Gebruikt,309.7890754991082,True
5050,Volgswagen,sedan,164950.0,4078.0,Automatisch,1.0,Benzine,435.0,Gebruikt,1511.460681577651,True
5051,Volgswagen,sedan,21500.0,138000.0,Automatisch,8.0,Elektrisch,170.0,Gebruikt,295.2074010141114,True
5052,Volgswagen,sedan,10945.0,157870.0,Automatisch,14.0,Benzine,204.0,Gebruikt,197.2839775772946,True
5053,Volgswagen,sedan,107145.0,5000.0,Automatisch,0.0,Benzine,299.0,Demo,951.3950618861816,True
5054,Volgswagen,sedan,46450.0,33561.0,Automatisch,4.0,Benzine,211.0,Gebruikt,508.96216493553993,True
5055,Volgswagen,sedan,56950.0,53231.0,Automatisch,8.0,Benzine,455.0,Gebruikt,708.5911639443668,True
5056,Volgswagen,sedan,15950.0,117237.0,Automatisch,11.0,Elektrisch,184.0,Gebruikt,322.01835509508703,True
5057,Volgswagen,sedan,13900.0,134395.0,Automatisch,11.0,Benzine,156.0,Gebruikt,245.1515819404244,False
5058,Volgswagen,sedan,57945.0,79950.0,Automatisch,4.0,Benzine,401.0,Gebruikt,589.927321704653,True
5059,Volgswagen,sedan,15950.0,123565.0,Automatisch,11.0,Benzine,184.0,Gebruikt,344.03871319138614,False
5060,Volgswagen,sedan,24945.0,82062.0,Automatisch,5.0,Benzine,156.0,Gebruikt,402.9683116777412,False
5061,Volgswagen,sedan,88800.0,73859.0,Automatisch,5.0,Benzine,612.0,Gebruikt,966.6190518511762,False
5062,Volgswagen,sedan,19995.0,156710.0,Automatisch,13.0,Elektrisch,272.0,Gebruikt,442.764331705119,True
5063,Volgswagen,sedan,78950.0,39222.0,Automatisch,4.0,Benzine,469.0,Gebruikt,820.7486175482148,False
5064,Volgswagen,sedan,25900.0,141502.0,Automatisch,8.0,Benzine,184.0,Gebruikt,370.00450290009474,True
5065,Volgswagen,sedan,24950.0,68976.0,Automatisch,6.0,Benzine,184.0,Gebruikt,326.18231081375245,True
5066,Volgswagen,sedan,22350.0,55628.0,Automatisch,7.0,Benzine,156.0,Gebruikt,393.7643098999297,False
5067,Volgswagen,sedan,33500.0,136000.0,Automatisch,5.0,Elektrisch,163.0,Gebruikt,439.58219923753217,True
5068,Volgswagen,sedan,53980.0,11599.0,Automatisch,2.0,Benzine,224.0,Gebruikt,552.2915610330978,True
5069,Volgswagen,sedan,25990.0,121708.0,Automatisch,6.0,Benzine,211.0,Gebruikt,381.5902886635735,True
5070,Volgswagen,sedan,24400.0,81093.0,Automatisch,6.0,Benzine,211.0,Gebruikt,325.6817728200449,True
5071,Volgswagen,sedan,23945.0,134870.0,Automatisch,6.0,Benzine,279.0,Gebruikt,351.4804092542731,False
5072,Volgswagen,sedan,81950.0,15766.0,Automatisch,2.0,Elektrisch,421.0,Gebruikt,774.6010983251925,True
5073,Volgswagen,sedan,49750.0,35859.0,Automatisch,2.0,Benzine,197.0,Gebruikt,519.5262309987108,True
5074,Volgswagen,sedan,52750.0,93591.0,Automatisch,6.0,Benzine,510.0,Gebruikt,531.2176216656607,False
5075,Volgswagen,sedan,15950.0,76938.0,Automatisch,19.0,Benzine,306.0,Gebruikt,249.8940988263748,False
5076,Volgswagen,sedan,25900.0,138535.0,Automatisch,9.0,Benzine,306.0,Gebruikt,424.04280994373903,True
5077,Volgswagen,sedan,164850.0,8849.0,Automatisch,1.0,Benzine,435.0,Gebruikt,1563.839827546012,True
5078,Volgswagen,sedan,89950.0,46389.0,Automatisch,4.0,Benzine,367.0,Gebruikt,863.5664365581794,False
5079,Volgswagen,sedan,64362.0,,Automatisch,0.0,Benzine,313.0,Nieuw,651.8467300026372,False
5080,Volgswagen,sedan,25900.0,99537.0,Automatisch,6.0,Benzine,156.0,Gebruikt,412.7953247734868,False
5081,Volgswagen,sedan,51495.0,122448.0,Automatisch,7.0,Elektrisch,510.0,Gebruikt,569.5849234903471,False
5082,Volgswagen,sedan,57850.0,9500.0,Automatisch,1.0,Elektrisch,204.0,Demo,637.9994356544032,False
5083,Volgswagen,sedan,35950.0,81923.0,Automatisch,13.0,Elektrisch,476.0,Gebruikt,494.8086516549399,True
5084,Volgswagen,sedan,16945.0,55018.0,Automatisch,10.0,Benzine,156.0,Gebruikt,235.99605518812663,True
5085,Volgswagen,sedan,69750.0,97000.0,Automatisch,7.0,Elektrisch,455.0,Gebruikt,790.4688753532126,False
5086,Volgswagen,sedan,18950.0,180910.0,Automatisch,13.0,Benzine,340.0,Gebruikt,258.1866736598231,True
5087,Volgswagen,sedan,25950.0,89219.0,Automatisch,6.0,Benzine,156.0,Gebruikt,405.4948991719291,False
5088,Volgswagen,sedan,21999.0,198596.0,Automatisch,11.0,Benzine,306.0,Gebruikt,309.0177967794742,True
5089,Volgswagen,sedan,44995.0,48733.0,Automatisch,4.0,Elektrisch,381.0,Gebruikt,504.7616615190065,True
5090,Volgswagen,sedan,31440.0,38499.0,Automatisch,4.0,Benzine,156.0,Gebruikt,479.0279266571953,True
5091,Volgswagen,sedan,51899.0,42495.0,Automatisch,2.0,Elektrisch,224.0,Gebruikt,553.6454939144946,False
5092,Volgswagen,sedan,77900.0,62609.0,Automatisch,4.0,Elektrisch,572.0,Gebruikt,843.9317633986292,True
5093,Volgswagen,sedan,24000.0,111000.0,Automatisch,5.0,Diesel,194.0,Gebruikt,434.8848382748583,True
5094,Volgswagen,sedan,20050.0,104615.0,Automatisch,8.0,Diesel,170.0,Gebruikt,311.54661522110075,True
5095,Volgswagen,sedan,45770.0,6617.0,Automatisch,1.0,Benzine,211.0,Gebruikt,475.2108597881959,True
5096,Volgswagen,sedan,24450.0,161357.0,Automatisch,10.0,Diesel,258.0,Gebruikt,432.4954936208636,True
5097,Volgswagen,sedan,29495.0,251657.0,Automatisch,6.0,Diesel,194.0,Gebruikt,467.1406764154204,False
5098,Volgswagen,sedan,39990.0,34403.0,Automatisch,3.0,Benzine,163.0,Gebruikt,523.7994125154684,False
5099,Volgswagen,sedan,24345.0,86855.0,Automatisch,6.0,Benzine,122.0,Gebruikt,293.12155094620755,False
5100,Volgswagen,sedan,23950.0,105715.0,Automatisch,8.0,Elektrisch,204.0,Gebruikt,326.1385139566424,False
5101,Volgswagen,sedan,67950.0,7980.0,Automatisch,1.0,Diesel,200.0,Gebruikt,752.3588397702122,False
5102,Volgswagen,sedan,19445.0,105048.0,Handgeschakeld,7.0,Benzine,129.0,Gebruikt,214.75040038579985,True
5103,Volgswagen,sedan,21950.0,104784.0,Automatisch,8.0,Benzine,184.0,Gebruikt,357.1100020299042,False
5104,Volgswagen,sedan,24885.0,123123.0,Automatisch,6.0,Elektrisch,211.0,Gebruikt,378.7810304826695,True
5105,Volgswagen,sedan,35850.0,44485.0,Automatisch,3.0,Benzine,184.0,Gebruikt,394.4947248786975,True
5106,Volgswagen,sedan,16944.0,83370.0,Automatisch,15.0,Elektrisch,294.0,Gebruikt,248.1145161795604,False
5107,Volgswagen,sedan,135000.0,55000.0,Automatisch,4.0,Benzine,455.0,Gebruikt,1234.2155145948525,False
5108,Volgswagen,sedan,46350.0,16601.0,Automatisch,1.0,Benzine,211.0,Demo,578.7254794132564,True
5109,Volgswagen,sedan,33995.0,38541.0,Automatisch,3.0,Benzine,156.0,Gebruikt,364.0803028015857,False
5110,Volgswagen,sedan,36350.0,49064.0,Automatisch,3.0,Benzine,190.0,Gebruikt,458.9860230792043,True
5111,Volgswagen,sedan,16950.0,42903.0,Automatisch,25.0,Benzine,279.0,Gebruikt,322.4794671412297,False
5112,Volgswagen,sedan,37950.0,49740.0,Automatisch,6.0,Benzine,,Gebruikt,459.1753688391319,True
5113,Volgswagen,sedan,25550.0,38107.0,Handgeschakeld,4.0,Benzine,122.0,Gebruikt,283.00459735714134,True
5114,Volgswagen,sedan,14750.0,127740.0,Automatisch,9.0,Diesel,120.0,Gebruikt,297.32827672216865,True
5115,Volgswagen,sedan,27190.0,117783.0,Automatisch,6.0,Benzine,279.0,Gebruikt,348.8042047359441,True
5116,Volgswagen,sedan,43899.0,60547.0,Automatisch,4.0,Benzine,211.0,Gebruikt,487.445753452987,True
5117,Volgswagen,sedan,29950.0,50140.0,Automatisch,3.0,Diesel,122.0,Gebruikt,452.847073427607,True
5118,Volgswagen,sedan,21940.0,112996.0,Automatisch,6.0,Diesel,116.0,Gebruikt,300.568540199694,False
5119,Volgswagen,sedan,8944.0,133161.0,Handgeschakeld,15.0,Benzine,230.0,Gebruikt,228.996848770135,True
5120,Volgswagen,sedan,46899.0,40817.0,Automatisch,2.0,Benzine,163.0,Gebruikt,593.6227463193666,False
5121,Volgswagen,sedan,14900.0,119982.0,Automatisch,10.0,Benzine,156.0,Gebruikt,272.99975360761886,False
5122,Volgswagen,sedan,34950.0,82808.0,Automatisch,4.0,Elektrisch,211.0,Gebruikt,402.4588797273841,False
5123,Volgswagen,sedan,20990.0,93803.0,Automatisch,8.0,Diesel,136.0,Gebruikt,318.0627182733484,False
5124,Volgswagen,sedan,35650.0,38707.0,Automatisch,5.0,Benzine,184.0,Gebruikt,443.39351223406464,True
5125,Volgswagen,sedan,22900.0,143521.0,Automatisch,5.0,Benzine,122.0,Gebruikt,380.087640004146,False
5126,Volgswagen,sedan,49950.0,19750.0,Automatisch,1.0,Benzine,190.0,Demo,572.0679742550989,False
5127,Volgswagen,sedan,9500.0,68897.0,Automatisch,20.0,Benzine,163.0,Gebruikt,200.9778927172229,True
5128,Volgswagen,sedan,22945.0,124048.0,Automatisch,17.0,Elektrisch,388.0,Gebruikt,349.5221908985728,False
5129,Volgswagen,sedan,24850.0,36839.0,Handgeschakeld,4.0,Benzine,122.0,Gebruikt,331.700578506644,False
5130,Volgswagen,sedan,19950.0,43570.0,Handgeschakeld,8.0,Benzine,156.0,Gebruikt,306.72265559110133,False
5131,Volgswagen,sedan,62484.0,10.0,Automatisch,0.0,Elektrisch,204.0,Nieuw,659.2656511277567,True
5132,Volgswagen,sedan,23900.0,162971.0,Automatisch,8.0,Elektrisch,184.0,Gebruikt,257.39563988768526,False
5133,Volgswagen,sedan,25945.0,49768.0,Automatisch,5.0,Benzine,122.0,Gebruikt,379.5410263283557,True
